county_fips,county_name,cases,population,cases_per_100k,cases_per_100k_double
0500000US37063,Durham County,"4425.0","321488.0","1376.4121833474344",1376.41218
0500000US37065,Edgecombe County,"377.0","51472.0","732.4370531551135",732.43705
0500000US37067,Forsyth County,"3622.0","382295.0","947.4358806680706",947.43588
0500000US37069,Franklin County,"478.0","69685.0","685.9438903637799",685.94389
0500000US37071,Gaston County,"1742.0","224529.0","775.8463272004952",775.84633
0500000US37073,Gates County,"30.0","11562.0","259.4706798131811",259.47068
0500000US37075,Graham County,"10.0","8441.0","118.46937566639025",118.46938
0500000US37077,Granville County,"931.0","60443.0","1540.2941614413578",1540.29416
0500000US37079,Greene County,"202.0","21069.0","958.7545683231286",958.75457
0500000US37081,Guilford County,"3495.0","537174.0","650.6271710842296",650.62717
0500000US37083,Halifax County,"408.0","50010.0","815.8368326334733",815.83683
0500000US37085,Harnett County,"771.0","135976.0","567.0118256162853",567.01183
0500000US37087,Haywood County,"123.0","62317.0","197.37792255724762",197.37792
0500000US37089,Henderson County,"871.0","117417.0","741.8005910558096",741.80059
0500000US37091,Hertford County,"179.0","23677.0","756.007940195126",756.00794
0500000US37093,Hoke County,"454.0","55234.0","821.9574899518414",821.95749
0500000US37095,Hyde County,"34.0","4937.0","688.6773344136116",688.67733
0500000US37097,Iredell County,"1093.0","181806.0","601.1902797487431",601.19028
0500000US37099,Jackson County,"189.0","43938.0","430.1515772224498",430.15158
0500000US37101,Johnston County,"1980.0","209339.0","945.8342688175637",945.83427
0500000US37103,Jones County,"39.0","9419.0","414.05669391655164",414.05669
0500000US37105,Lee County,"918.0","61779.0","1485.9418248919535",1485.94182
0500000US37107,Lenoir County,"422.0","55949.0","754.2583424189887",754.25834
0500000US37109,Lincoln County,"390.0","86111.0","452.90381019846484",452.90381
0500000US37111,McDowell County,"316.0","45756.0","690.6198094239007",690.61981
0500000US37113,Macon County,"322.0","35858.0","897.9865023146858",897.98650
0500000US37115,Madison County,"17.0","21755.0","78.14295564238105",78.14296
0500000US37117,Martin County,"165.0","22440.0","735.2941176470588",735.29412
0500000US37119,Mecklenburg County,"14607.0","1110356.0","1315.524030130877",1315.52403
0500000US37121,Mitchell County,"55.0","14964.0","367.54878374766105",367.54878
0500000US37123,Montgomery County,"392.0","27173.0","1442.6084716446471",1442.60847
0500000US37125,Moore County,"618.0","100880.0","612.609040444092",612.60904
0500000US37127,Nash County,"602.0","94298.0","638.4016628136334",638.40166
0500000US37129,New Hanover County,"1438.0","234473.0","613.2902295786721",613.29023
0500000US37131,Northampton County,"193.0","19483.0","990.6071960170406",990.60720
0500000US37133,Onslow County,"399.0","197938.0","201.57827198415663",201.57827
0500000US37135,Orange County,"933.0","148476.0","628.3843853552089",628.38439
0500000US37137,Pamlico County,"35.0","12726.0","275.02750275027506",275.02750
0500000US37139,Pasquotank County,"242.0","39824.0","607.673764564082",607.67376
0500000US37141,Pender County,"353.0","63060.0","559.7843323818586",559.78433
0500000US37143,Perquimans County,"39.0","13463.0","289.6828344351185",289.68283
0500000US37145,Person County,"128.0","39490.0","324.1326918207141",324.13269
0500000US37147,Pitt County,"913.0","180742.0","505.1399232054531",505.13992
0500000US37149,Polk County,"95.0","20724.0","458.40571318278324",458.40571
0500000US37151,Randolph County,"1443.0","143667.0","1004.4060222598091",1004.40602
0500000US37153,Richmond County,"356.0","44829.0","794.1288005532133",794.12880
0500000US37155,Robeson County,"1620.0","130625.0","1240.1913875598086",1240.19139
0500000US37157,Rockingham County,"292.0","91010.0","320.84386331172396",320.84386
0500000US37159,Rowan County,"1494.0","142088.0","1051.4610663813976",1051.46107
0500000US37161,Rutherford County,"381.0","67029.0","568.4106879112026",568.41069
0500000US37163,Sampson County,"1185.0","63531.0","1865.2311469991027",1865.23115
0500000US37165,Scotland County,"165.0","34823.0","473.824770984694",473.82477
0500000US37167,Stanly County,"553.0","62806.0","880.4891252428112",880.48913
0500000US37169,Stokes County,"164.0","45591.0","359.7201201991621",359.72012
0500000US37171,Surry County,"574.0","71783.0","799.6322249000459",799.63222
0500000US37173,Swain County,"72.0","14271.0","504.51965524490225",504.51966
0500000US37175,Transylvania County,"43.0","34385.0","125.0545295913916",125.05453
0500000US37177,Tyrrell County,"38.0","4016.0","946.2151394422311",946.21514
0500000US37179,Union County,"1778.0","239859.0","741.2688287702358",741.26883
0500000US37181,Vance County,"563.0","44535.0","1264.1742449758617",1264.17424
0500000US37183,Wake County,"7204.0","1111761.0","647.9809959154891",647.98100
0500000US37185,Warren County,"186.0","19731.0","942.6790329937661",942.67903
0500000US37187,Washington County,"46.0","11580.0","397.23661485319514",397.23661
0500000US37189,Watauga County,"116.0","56177.0","206.49020061591045",206.49020
0500000US37191,Wayne County,"1980.0","123131.0","1608.0434659021691",1608.04347
0500000US37193,Wilkes County,"617.0","68412.0","901.8885575630006",901.88856
0500000US37195,Wilson County,"907.0","81801.0","1108.7884011197907",1108.78840
0500000US37197,Yadkin County,"376.0","37667.0","998.2212546791621",998.22125
0500000US37199,Yancey County,"55.0","18069.0","304.38873208257235",304.38873
0500000US38001,Adams County,"0.0","2216.0","0",0.00000
0500000US38003,Barnes County,"24.0","10415.0","230.43686989918385",230.43687
0500000US38005,Benson County,"14.0","6832.0","204.91803278688525",204.91803
0500000US38007,Billings County,"1.0","928.0","107.75862068965517",107.75862
0500000US38009,Bottineau County,"5.0","6282.0","79.5924864692773",79.59249
0500000US38011,Bowman County,"1.0","3024.0","33.06878306878307",33.06878
0500000US38013,Burke County,"7.0","2115.0","330.9692671394799",330.96927
0500000US38015,Burleigh County,"425.0","95626.0","444.43979670800826",444.43980
0500000US38017,Cass County,"2442.0","181923.0","1342.3261489751158",1342.32615
0500000US38019,Cavalier County,"14.0","3762.0","372.1424774056353",372.14248
0500000US38021,Dickey County,"5.0","4872.0","102.6272577996716",102.62726
0500000US38023,Divide County,"1.0","2264.0","44.169611307420496",44.16961
0500000US38025,Dunn County,"23.0","4424.0","519.8915009041591",519.89150
0500000US38027,Eddy County,"5.0","2287.0","218.62702229995625",218.62702
0500000US38029,Emmons County,"4.0","3241.0","123.4186979327368",123.41870
0500000US38031,Foster County,"3.0","3210.0","93.45794392523365",93.45794
0500000US38033,Golden Valley County,"0.0","1761.0","0",0.00000
0500000US38035,Grand Forks County,"431.0","69451.0","620.5814171142245",620.58142
0500000US38037,Grant County,"3.0","2274.0","131.92612137203164",131.92612
0500000US38039,Griggs County,"2.0","2231.0","89.64589870013447",89.64590
0500000US38041,Hettinger County,"1.0","2499.0","40.016006402561025",40.01601
0500000US38043,Kidder County,"2.0","2480.0","80.64516129032258",80.64516
0500000US38045,LaMoure County,"13.0","4046.0","321.3049925852694",321.30499
0500000US38047,Logan County,"0.0","1850.0","0",0.00000
0500000US38049,McHenry County,"9.0","5745.0","156.6579634464752",156.65796
0500000US38051,McIntosh County,"6.0","2497.0","240.28834601521825",240.28835
0500000US38053,McKenzie County,"33.0","15024.0","219.64856230031947",219.64856
0500000US38055,McLean County,"11.0","9450.0","116.40211640211639",116.40212
0500000US38057,Mercer County,"9.0","8187.0","109.93037742762918",109.93038
0500000US38059,Morton County,"126.0","31364.0","401.7344726437954",401.73447
0500000US38061,Mountrail County,"61.0","10545.0","578.4732100521575",578.47321
0500000US38063,Nelson County,"2.0","2879.0","69.46856547412295",69.46857
0500000US38065,Oliver County,"2.0","1959.0","102.09290454313425",102.09290
0500000US38067,Pembina County,"14.0","6801.0","205.85208057638582",205.85208
0500000US38069,Pierce County,"8.0","3975.0","201.2578616352201",201.25786
0500000US38071,Ramsey County,"19.0","11519.0","164.944873686952",164.94487
0500000US38073,Ransom County,"21.0","5218.0","402.45304714449975",402.45305
0500000US38075,Renville County,"5.0","2327.0","214.86892995272885",214.86893
0500000US38077,Richland County,"47.0","16177.0","290.53594609630954",290.53595
0500000US38079,Rolette County,"12.0","14176.0","84.65011286681715",84.65011
0500000US38081,Sargent County,"7.0","3898.0","179.57927142124166",179.57927
0500000US38083,Sheridan County,"2.0","1315.0","152.0912547528517",152.09125
0500000US38085,Sioux County,"36.0","4230.0","851.0638297872341",851.06383
0500000US38087,Slope County,"3.0","750.0","400",400.00000
0500000US38089,Stark County,"92.0","31489.0","292.16551811743784",292.16552
0500000US38091,Steele County,"4.0","1890.0","211.64021164021165",211.64021
0500000US38093,Stutsman County,"66.0","20704.0","318.77897990726433",318.77898
0500000US38095,Towner County,"3.0","2189.0","137.04888076747375",137.04888
0500000US38097,Traill County,"27.0","8036.0","335.9880537580886",335.98805
0500000US38099,Walsh County,"46.0","10641.0","432.2901982896345",432.29020
0500000US38101,Ward County,"71.0","67641.0","104.96592303484572",104.96592
0500000US38103,Wells County,"10.0","3834.0","260.8242044861763",260.82420
0500000US38105,Williams County,"65.0","37589.0","172.92292958046238",172.92293
0500000US39001,Adams County,"26.0","27698.0","93.86959347245288",93.86959
0500000US39003,Allen County,"356.0","102351.0","347.8226885912204",347.82269
0500000US39005,Ashland County,"67.0","53484.0","125.2711091167452",125.27111
0500000US39007,Ashtabula County,"447.0","97241.0","459.68264415215805",459.68264
0500000US39009,Athens County,"139.0","65327.0","212.77572825937207",212.77573
0500000US39011,Auglaize County,"109.0","45656.0","238.74189591729456",238.74190
0500000US39013,Belmont County,"569.0","67006.0","849.1776855803959",849.17769
0500000US39015,Brown County,"61.0","43432.0","140.4494382022472",140.44944
0500000US39017,Butler County,"1821.0","383134.0","475.2906293881514",475.29063
0500000US39019,Carroll County,"67.0","26914.0","248.94107156126924",248.94107
0500000US39021,Champaign County,"51.0","38885.0","131.15597274013115",131.15597
0500000US39023,Clark County,"800.0","134083.0","596.645361455218",596.64536
0500000US39025,Clermont County,"473.0","206428.0","229.135582382235",229.13558
0500000US39027,Clinton County,"81.0","41968.0","193.00419367136865",193.00419
0500000US39029,Columbiana County,"1378.0","101883.0","1352.531825721661",1352.53183
0500000US39031,Coshocton County,"142.0","36600.0","387.97814207650276",387.97814
0500000US39033,Crawford County,"138.0","41494.0","332.578204077698",332.57820
0500000US39035,Cuyahoga County,"8979.0","1235072.0","727.0021504819152",727.00215
0500000US39037,Darke County,"256.0","51113.0","500.8510555044704",500.85106
0500000US39039,Defiance County,"53.0","38087.0","139.15509228870744",139.15509
0500000US39041,Delaware County,"698.0","209177.0","333.6886942637097",333.68869
0500000US39043,Erie County,"271.0","74266.0","364.9045323566639",364.90453
0500000US39045,Fairfield County,"667.0","157574.0","423.2931828855014",423.29318
0500000US39047,Fayette County,"55.0","28525.0","192.81332164767747",192.81332
0500000US39049,Franklin County,"11724.0","1316756.0","890.369969834958",890.36997
0500000US39051,Fulton County,"67.0","42126.0","159.04666951526372",159.04667
0500000US39053,Gallia County,"20.0","29898.0","66.89410662920596",66.89411
0500000US39055,Geauga County,"425.0","93649.0","453.8222511719293",453.82225
