county_fips,county_name,cases,population,cases_per_100k
0500000US47097,Lauderdale County,180,25633,702.22
0500000US47099,Lawrence County,232,44142,525.58
0500000US47101,Lewis County,11,12268,89.66
0500000US47103,Lincoln County,86,34366,250.25
0500000US47105,Loudon County,332,54068,614.04
0500000US47107,McMinn County,276,53794,513.07
0500000US47109,McNairy County,101,25694,393.09
0500000US47111,Macon County,597,24602,2426.63
0500000US47113,Madison County,352,97984,359.24
0500000US47115,Marion County,94,28907,325.18
0500000US47117,Marshall County,115,34375,334.55
0500000US47119,Maury County,454,96387,471.02
0500000US47121,Meigs County,38,12422,305.91
0500000US47123,Monroe County,155,46545,333.01
0500000US47125,Montgomery County,732,208993,350.25
0500000US47127,Moore County,21,6488,323.67
0500000US47129,Morgan County,31,21403,144.84
0500000US47131,Obion County,119,30069,395.76
0500000US47133,Overton County,72,22241,323.73
0500000US47135,Perry County,37,8076,458.15
0500000US47137,Pickett County,7,5048,138.67
0500000US47139,Polk County,55,16832,326.76
0500000US47141,Putnam County,1011,80245,1259.89
0500000US47143,Rhea County,315,33167,949.74
0500000US47145,Roane County,81,53382,151.74
0500000US47147,Robertson County,924,71813,1286.68
0500000US47149,Rutherford County,3525,332285,1060.84
0500000US47151,Scott County,26,22068,117.82
0500000US47153,Sequatchie County,49,15026,326.10
0500000US47155,Sevier County,915,98250,931.30
0500000US47157,Shelby County,13423,937166,1432.30
0500000US47159,Smith County,150,20157,744.16
0500000US47161,Stewart County,26,13715,189.57
0500000US47163,Sullivan County,210,158348,132.62
0500000US47165,Sumner County,1897,191283,991.72
0500000US47167,Tipton County,696,61599,1129.89
0500000US47169,Trousdale County,1508,11284,13364.06
0500000US47171,Unicoi County,59,17883,329.92
0500000US47173,Union County,25,19972,125.18
0500000US47175,Van Buren County,9,5872,153.27
0500000US47177,Warren County,123,41277,297.99
0500000US47179,Washington County,261,129375,201.74
0500000US47181,Wayne County,115,16673,689.74
0500000US47183,Weakley County,70,33328,210.03
0500000US47185,White County,85,27345,310.84
0500000US47187,Williamson County,1708,238412,716.41
0500000US47189,Wilson County,1148,144657,793.60
0500000US48001,Anderson County,1796,57735,3110.77
0500000US48003,Andrews County,155,18705,828.66
0500000US48005,Angelina County,743,86715,856.83
0500000US48007,Aransas County,50,23510,212.68
0500000US48009,Archer County,10,8553,116.92
0500000US48011,Armstrong County,3,1887,158.98
0500000US48013,Atascosa County,207,51153,404.67
0500000US48015,Austin County,128,30032,426.21
0500000US48017,Bailey County,112,7000,1600.00
0500000US48019,Bandera County,44,23112,190.38
0500000US48021,Bastrop County,727,88723,819.40
0500000US48023,Baylor County,1,3509,28.50
0500000US48025,Bee County,135,32565,414.56
0500000US48027,Bell County,2083,362924,573.95
0500000US48029,Bexar County,18602,2003554,928.45
0500000US48031,Blanco County,49,11931,410.70
0500000US48033,Borden County,0,654,0.00
0500000US48035,Bosque County,41,18685,219.43
0500000US48037,Bowie County,496,93245,531.93
0500000US48039,Brazoria County,3358,374264,897.23
0500000US48041,Brazos County,2901,229211,1265.65
0500000US48043,Brewster County,150,9203,1629.90
0500000US48045,Briscoe County,9,1546,582.15
0500000US48047,Brooks County,37,7093,521.64
0500000US48049,Brown County,171,37864,451.62
0500000US48051,Burleson County,148,18443,802.47
0500000US48053,Burnet County,230,48155,477.62
0500000US48055,Caldwell County,645,43664,1477.19
0500000US48057,Calhoun County,153,21290,718.65
0500000US48059,Callahan County,27,13943,193.65
0500000US48061,Cameron County,3496,423163,826.16
0500000US48063,Camp County,131,13094,1000.46
0500000US48065,Carson County,10,5926,168.75
0500000US48067,Cass County,52,30026,173.18
0500000US48069,Castro County,120,7530,1593.63
0500000US48071,Chambers County,555,43837,1266.05
0500000US48073,Cherokee County,357,52646,678.11
0500000US48075,Childress County,7,7306,95.81
0500000US48077,Clay County,16,10471,152.80
0500000US48079,Cochran County,6,2853,210.31
0500000US48081,Coke County,6,3387,177.15
0500000US48083,Coleman County,5,8175,61.16
0500000US48085,Collin County,4308,1034730,416.34
0500000US48087,Collingsworth County,6,2920,205.48
0500000US48089,Colorado County,161,21493,749.08
0500000US48091,Comal County,952,156209,609.44
0500000US48093,Comanche County,26,13635,190.69
0500000US48095,Concho County,13,2726,476.89
0500000US48097,Cooke County,87,41257,210.87
0500000US48099,Coryell County,398,75951,524.02
0500000US48101,Cottle County,4,1398,286.12
0500000US48103,Crane County,64,4797,1334.17
0500000US48105,Crockett County,35,3464,1010.39
0500000US48107,Crosby County,35,5737,610.08
0500000US48109,Culberson County,6,2171,276.37
0500000US48111,Dallam County,116,7287,1591.88
0500000US48113,Dallas County,31525,2635516,1196.16
0500000US48115,Dawson County,83,12728,652.11
0500000US48117,Deaf Smith County,409,18546,2205.33
0500000US48119,Delta County,7,5331,131.31
0500000US48121,Denton County,3810,887207,429.44
0500000US48123,DeWitt County,159,20160,788.69
0500000US48125,Dickens County,2,2211,90.46
0500000US48127,Dimmit County,31,10124,306.20
0500000US48129,Donley County,32,3278,976.21
0500000US48131,Duval County,75,11157,672.22
0500000US48133,Eastland County,20,18360,108.93
0500000US48135,Ector County,1235,166223,742.98
0500000US48137,Edwards County,4,1932,207.04
0500000US48139,Ellis County,1510,184826,816.99
0500000US48141,El Paso County,9099,839238,1084.20
0500000US48143,Erath County,216,42698,505.88
0500000US48145,Falls County,56,17297,323.76
0500000US48147,Fannin County,137,35514,385.76
0500000US48149,Fayette County,151,25346,595.76
0500000US48151,Fisher County,13,3830,339.43
0500000US48153,Floyd County,52,5712,910.36
0500000US48155,Foard County,1,1155,86.58
0500000US48157,Fort Bend County,4617,811688,568.82
0500000US48159,Franklin County,55,10725,512.82
0500000US48161,Freestone County,73,19717,370.24
0500000US48163,Frio County,338,20306,1664.53
0500000US48165,Gaines County,43,21492,200.07
0500000US48167,Galveston County,5630,342139,1645.53
0500000US48169,Garza County,21,6229,337.13
0500000US48171,Gillespie County,65,26988,240.85
0500000US48173,Glasscock County,6,1409,425.83
0500000US48175,Goliad County,30,7658,391.75
0500000US48177,Gonzales County,323,20837,1550.13
0500000US48179,Gray County,133,21886,607.69
0500000US48181,Grayson County,731,136212,536.66
0500000US48183,Gregg County,762,123945,614.79
0500000US48185,Grimes County,642,28880,2222.99
0500000US48187,Guadalupe County,1014,166847,607.74
0500000US48189,Hale County,763,33406,2284.02
0500000US48191,Hall County,2,2964,67.48
0500000US48193,Hamilton County,32,8461,378.21
0500000US48195,Hansford County,35,5399,648.27
0500000US48197,Hardeman County,5,3933,127.13
0500000US48199,Hardin County,404,57602,701.37
0500000US48201,Harris County,42000,4713325,891.09
0500000US48203,Harrison County,401,66553,602.53
0500000US48205,Hartley County,55,5576,986.37
0500000US48207,Haskell County,6,5658,106.05
0500000US48209,Hays County,3501,230191,1520.91
0500000US48211,Hemphill County,20,3819,523.70
0500000US48213,Henderson County,256,82737,309.41
0500000US48215,Hidalgo County,7334,868707,844.24
0500000US48217,Hill County,143,36649,390.19
0500000US48219,Hockley County,108,23021,469.14
0500000US48221,Hood County,185,61643,300.12
0500000US48223,Hopkins County,79,37084,213.03
0500000US48225,Houston County,176,22968,766.28
0500000US48227,Howard County,67,36664,182.74
0500000US48229,Hudspeth County,17,4886,347.93
0500000US48231,Hunt County,697,98594,706.94
0500000US48233,Hutchinson County,73,20938,348.65
0500000US48235,Irion County,3,1536,195.31
0500000US48237,Jack County,12,8935,134.30
0500000US48239,Jackson County,89,14760,602.98
0500000US48241,Jasper County,70,35529,197.02
0500000US48243,Jeff Davis County,5,2274,219.88
0500000US48245,Jefferson County,3532,251565,1404.01
0500000US48247,Jim Hogg County,32,5200,615.39
0500000US48249,Jim Wells County,261,40482,644.73
0500000US48251,Johnson County,788,175817,448.19
0500000US48253,Jones County,604,20083,3007.52
0500000US48255,Karnes County,80,15601,512.79
0500000US48257,Kaufman County,971,136154,713.16
0500000US48259,Kendall County,101,47431,212.94
0500000US48261,Kenedy County,1,404,247.53
0500000US48263,Kent County,0,762,0.00
0500000US48265,Kerr County,143,52600,271.86
0500000US48267,Kimble County,9,4337,207.52
0500000US48269,King County,0,272,0.00
0500000US48271,Kinney County,3,3667,81.81
0500000US48273,Kleberg County,159,30680,518.25
0500000US48275,Knox County,6,3664,163.76
0500000US48277,Lamar County,392,49859,786.22
0500000US48279,Lamb County,75,12893,581.71
0500000US48281,Lampasas County,39,21428,182.01
0500000US48283,La Salle County,76,7520,1010.64
0500000US48285,Lavaca County,238,20154,1180.91
0500000US48287,Lee County,92,17239,533.67
0500000US48289,Leon County,96,17404,551.60
0500000US48291,Liberty County,508,88219,575.84
0500000US48293,Limestone County,102,23437,435.21
0500000US48295,Lipscomb County,11,3233,340.24
0500000US48297,Live Oak County,65,12207,532.48
0500000US48299,Llano County,34,21795,156.00
0500000US48301,Loving County,0,169,0.00
0500000US48303,Lubbock County,3524,310569,1134.69
0500000US48305,Lynn County,53,5951,890.61
0500000US48307,McCulloch County,23,7984,288.08
0500000US48309,McLennan County,2442,256623,951.59
0500000US48311,McMullen County,0,743,0.00
0500000US48313,Madison County,107,14284,749.09
0500000US48315,Marion County,37,9854,375.48
0500000US48317,Martin County,25,5771,433.20
0500000US48319,Mason County,35,4274,818.91
0500000US48321,Matagorda County,348,36643,949.70
0500000US48323,Maverick County,776,58722,1321.48
0500000US48325,Medina County,343,51584,664.94
0500000US48327,Menard County,14,2138,654.82
0500000US48329,Midland County,1104,176832,624.32
0500000US48331,Milam County,149,24823,600.25
0500000US48333,Mills County,7,4873,143.65
0500000US48335,Mitchell County,25,8545,292.57
0500000US48337,Montague County,26,19818,131.19
0500000US48339,Montgomery County,3007,607391,495.07
0500000US48341,Moore County,916,20940,4374.40
0500000US48343,Morris County,48,12388,387.47
0500000US48345,Motley County,2,1200,166.67
0500000US48347,Nacogdoches County,554,65204,849.64
0500000US48349,Navarro County,433,50113,864.05
0500000US48351,Newton County,12,13595,88.27
0500000US48353,Nolan County,70,14714,475.74
0500000US48355,Nueces County,5672,362294,1565.58
0500000US48357,Ochiltree County,63,9836,640.50
0500000US48359,Oldham County,4,2112,189.39
0500000US48361,Orange County,498,83396,597.15
0500000US48363,Palo Pinto County,61,29189,208.98
0500000US48365,Panola County,228,23194,983.01
0500000US48367,Parker County,556,142878,389.14
0500000US48369,Parmer County,236,9605,2457.05
0500000US48371,Pecos County,139,15823,878.47
0500000US48373,Polk County,321,51353,625.09
0500000US48375,Potter County,3048,117415,2595.92
0500000US48377,Presidio County,26,6704,387.83
0500000US48379,Rains County,17,12514,135.85
0500000US48381,Randall County,1045,137713,758.83
0500000US48383,Reagan County,31,3849,805.40
0500000US48385,Real County,6,3452,173.81
0500000US48387,Red River County,119,12023,989.77
0500000US48389,Reeves County,77,15976,481.97
0500000US48391,Refugio County,43,6948,618.88
0500000US48393,Roberts County,6,854,702.58
0500000US48395,Robertson County,111,17074,650.11
0500000US48397,Rockwall County,433,104915,412.72
0500000US48399,Runnels County,24,10264,233.83
0500000US48401,Rusk County,251,54406,461.35
0500000US48403,Sabine County,31,10542,294.06
0500000US48405,San Augustine County,126,8237,1529.68
0500000US48407,San Jacinto County,63,28859,218.30
0500000US48409,San Patricio County,310,66730,464.56
0500000US48411,San Saba County,10,6055,165.15
0500000US48413,Schleicher County,24,2793,859.29
0500000US48415,Scurry County,321,16703,1921.81
0500000US48417,Shackelford County,8,3265,245.02
0500000US48419,Shelby County,294,25274,1163.25
0500000US48421,Sherman County,32,3022,1058.90
0500000US48423,Smith County,1299,232751,558.11
0500000US48425,Somervell County,25,9128,273.88
0500000US48427,Starr County,896,64633,1386.29
0500000US48429,Stephens County,15,9366,160.15
0500000US48431,Sterling County,0,1291,0.00
0500000US48433,Stonewall County,0,1350,0.00
0500000US48435,Sutton County,21,3776,556.14
0500000US48437,Swisher County,53,7397,716.51
0500000US48439,Tarrant County,17334,2102515,824.44
0500000US48441,Taylor County,654,138034,473.80
0500000US48443,Terrell County,2,776,257.73
0500000US48445,Terry County,48,12337,389.07
0500000US48447,Throckmorton County,1,1501,66.62
0500000US48449,Titus County,855,32750,2610.69
0500000US48451,Tom Green County,670,119200,562.08
0500000US48453,Travis County,14304,1273954,1122.80
0500000US48455,Trinity County,60,14651,409.53
0500000US48457,Tyler County,36,21672,166.11
0500000US48459,Upshur County,90,41753,215.55
0500000US48461,Upton County,10,3657,273.45
0500000US48463,Uvalde County,224,26741,837.67
0500000US48465,Val Verde County,503,49025,1026.01
0500000US48467,Van Zandt County,182,56590,321.61
0500000US48469,Victoria County,1599,92084,1736.46
0500000US48471,Walker County,2223,72971,3046.42
0500000US48473,Waller County,235,55246,425.37
0500000US48475,Ward County,46,11998,383.40
0500000US48477,Washington County,349,35882,972.63
0500000US48479,Webb County,2547,276652,920.65
0500000US48481,Wharton County,328,41556,789.30
0500000US48483,Wheeler County,20,5056,395.57
0500000US48485,Wichita County,585,132230,442.41
0500000US48487,Wilbarger County,17,12769,133.14
0500000US48489,Willacy County,267,21358,1250.12
0500000US48491,Williamson County,3654,590551,618.74
0500000US48493,Wilson County,190,51070,372.04
0500000US48495,Winkler County,40,8010,499.38
0500000US48497,Wise County,184,69984,262.92
0500000US48499,Wood County,123,45539,270.10
0500000US48501,Yoakum County,42,8713,482.04
0500000US48503,Young County,53,18010,294.28
0500000US48505,Zapata County,66,14179,465.48
0500000US48507,Zavala County,49,11840,413.85
0500000US49001,Beaver County,12,6710,178.84
0500000US49003,Box Elder County,225,56046,401.46
0500000US49005,Cache County,1620,128289,1262.77
0500000US49007,Carbon County,21,20463,102.62
0500000US49009,Daggett County,0,950,0.00
0500000US49011,Davis County,1794,355481,504.67
0500000US49013,Duchesne County,20,19938,100.31
0500000US49015,Emery County,10,10012,99.88
0500000US49017,Garfield County,18,5051,356.37
0500000US49019,Grand County,26,9754,266.56
0500000US49021,Iron County,370,54839,674.70
0500000US49023,Juab County,34,12017,282.93
0500000US49025,Kane County,17,7886,215.57
0500000US49027,Millard County,83,13188,629.36
0500000US49029,Morgan County,30,12124,247.44
0500000US49031,Piute County,4,1479,270.45
0500000US49033,Rich County,4,2483,161.10
0500000US49035,Salt Lake County,14336,1160437,1235.40
0500000US49037,San Juan County,465,15308,3037.63
0500000US49039,Sanpete County,71,30939,229.48
0500000US49041,Sevier County,59,21620,272.90
0500000US49043,Summit County,574,42145,1361.97
0500000US49045,Tooele County,334,72259,462.23
0500000US49047,Uintah County,42,35734,117.54
0500000US49049,Utah County,5271,636235,828.47
0500000US49051,Wasatch County,452,34091,1325.86
0500000US49053,Washington County,1588,177556,894.37
0500000US49055,Wayne County,0,2711,0.00
0500000US49057,Weber County,1527,260213,586.83
0500000US50001,Addison County,68,36777,184.90
0500000US50003,Bennington County,74,35470,208.63
0500000US50005,Caledonia County,21,29993,70.02
0500000US50007,Chittenden County,650,163774,396.89
0500000US50009,Essex County,5,6163,81.13
0500000US50011,Franklin County,110,49402,222.66
0500000US50013,Grand Isle County,10,7235,138.22
0500000US50015,Lamoille County,37,25362,145.89
0500000US50017,Orange County,10,28892,34.61
0500000US50019,Orleans County,14,27037,51.78
0500000US50021,Rutland County,75,58191,128.89
0500000US50023,Washington County,43,58409,73.62
0500000US50025,Windham County,99,42222,234.48
0500000US50027,Windsor County,62,55062,112.60
0500000US51001,Accomack County,1042,32316,3224.41
0500000US51003,Albemarle County,552,109330,504.89
0500000US51005,Alleghany County,52,14860,349.93
0500000US51007,Amelia County,50,13145,380.37
0500000US51009,Amherst County,40,31605,126.56
0500000US51011,Appomattox County,47,15911,295.39
0500000US51013,Arlington County,2615,236842,1104.11
0500000US51015,Augusta County,208,75558,275.29
0500000US51017,Bath County,1,4147,24.11
0500000US51019,Bedford County,162,78997,205.07
0500000US51021,Bland County,3,6280,47.77
0500000US51023,Botetourt County,155,33419,463.81
0500000US51025,Brunswick County,130,16231,800.94
0500000US51027,Buchanan County,39,21004,185.68
0500000US51029,Buckingham County,577,17148,3364.82
0500000US51031,Campbell County,65,54885,118.43
0500000US51033,Caroline County,140,30725,455.66
0500000US51035,Carroll County,249,29791,835.82
0500000US51036,Charles City County,41,6963,588.83
0500000US51037,Charlotte County,36,11880,303.03
0500000US51041,Chesterfield County,3189,352802,903.91
0500000US51043,Clarke County,60,14619,410.43
0500000US51045,Craig County,9,5131,175.40
0500000US51047,Culpeper County,853,52605,1621.52
0500000US51049,Cumberland County,59,9932,594.04
0500000US51051,Dickenson County,6,14318,41.91
0500000US51053,Dinwiddie County,156,28544,546.53
0500000US51057,Essex County,63,10953,575.19
0500000US51059,Fairfax County,14482,1147532,1262.01
0500000US51061,Fauquier County,492,71222,690.80
0500000US51063,Floyd County,20,15749,126.99
0500000US51065,Fluvanna County,134,27270,491.38
0500000US51067,Franklin County,106,56042,189.14
0500000US51069,Frederick County,551,89313,616.93
0500000US51071,Giles County,18,16720,107.66
0500000US51073,Gloucester County,67,37348,179.39
0500000US51075,Goochland County,130,23753,547.30
0500000US51077,Grayson County,92,15550,591.64
0500000US51079,Greene County,84,19819,423.84
0500000US51081,Greensville County,376,11336,3316.87
0500000US51083,Halifax County,83,33911,244.76
0500000US51085,Hanover County,476,107766,441.70
0500000US51087,Henrico County,2860,330818,864.52
0500000US51089,Henry County,350,50557,692.29
0500000US51091,Highland County,3,2190,136.99
0500000US51093,Isle of Wight County,224,37109,603.63
0500000US51095,James City County,341,76523,445.62
0500000US51097,King and Queen County,27,7025,384.34
0500000US51099,King George County,105,26836,391.27
0500000US51101,King William County,54,17148,314.91
0500000US51103,Lancaster County,13,10603,122.61
0500000US51105,Lee County,19,23423,81.12
0500000US51107,Loudoun County,4407,413538,1065.68
0500000US51109,Louisa County,137,37591,364.45
0500000US51111,Lunenburg County,41,12196,336.18
0500000US51113,Madison County,47,13261,354.42
0500000US51115,Matthews County,7,8834,79.24
0500000US51117,Mecklenburg County,257,30587,840.23
0500000US51119,Middlesex County,17,10582,160.65
0500000US51121,Montgomery County,191,98535,193.84
0500000US51125,Nelson County,25,14930,167.45
0500000US51127,New Kent County,73,23091,316.14
0500000US51131,Northampton County,274,11710,2339.88
0500000US51133,Northumberland County,40,12095,330.72
0500000US51135,Nottoway County,120,15232,787.82
0500000US51137,Orange County,160,37051,431.84
0500000US51139,Page County,299,23902,1250.94
0500000US51141,Patrick County,48,17608,272.60
0500000US51143,Pittsylvania County,171,60354,283.33
0500000US51145,Powhatan County,92,29652,310.27
0500000US51147,Prince Edward County,237,22802,1039.38
0500000US51149,Prince George County,262,38353,683.13
0500000US51153,Prince William County,7809,470335,1660.31
0500000US51155,Pulaski County,51,34027,149.88
0500000US51157,Rappahannock County,32,7370,434.19
0500000US51159,Richmond County,311,9023,3446.75
0500000US51161,Roanoke County,324,94186,344.00
0500000US51163,Rockbridge County,35,22573,155.05
0500000US51165,Rockingham County,782,81948,954.26
0500000US51167,Russell County,23,26586,86.51
0500000US51169,Scott County,14,21566,64.92
0500000US51171,Shenandoah County,611,43616,1400.86
0500000US51173,Smyth County,43,30104,142.84
0500000US51175,Southampton County,181,17631,1026.60
0500000US51177,Spotsylvania County,1082,136215,794.33
0500000US51179,Stafford County,1060,152882,693.35
0500000US51181,Surry County,18,6422,280.29
0500000US51183,Sussex County,212,11159,1899.81
0500000US51185,Tazewell County,28,40595,68.97
0500000US51187,Warren County,312,40164,776.82
0500000US51191,Washington County,87,53740,161.89
0500000US51193,Westmoreland County,183,18015,1015.82
0500000US51195,Wise County,41,37383,109.68
0500000US51197,Wythe County,59,28684,205.69
0500000US51199,York County,160,68280,234.33
0500000US51510,Alexandria City,2455,159428,1539.88
0500000US51520,Bristol city,13,16762,77.56
0500000US51530,Buena Vista city,21,6478,324.17
0500000US51540,Charlottesville City,276,47266,583.93
0500000US51550,Chesapeake City,1253,244835,511.77
0500000US51570,Colonial Heights city,157,17370,903.86
0500000US51580,Covington city,5,5538,90.29
0500000US51590,Danville City,135,40044,337.13
0500000US51595,Emporia city,146,5346,2731.01
0500000US51600,Fairfax city,72,24019,299.76
0500000US51610,Falls Church city,53,14617,362.59
0500000US51620,Franklin city,75,7967,941.38
0500000US51630,Fredericksburg City,279,29036,960.88
0500000US51640,Galax city,288,6347,4537.58
0500000US51650,Hampton city,488,134510,362.80
0500000US51660,Harrisonburg City,979,53016,1846.61
0500000US51670,Hopewell city,201,22529,892.18
0500000US51678,Lexington city,17,7446,228.31
0500000US51680,Lynchburg city,191,82168,232.45
0500000US51683,Manassas City,1485,41085,3614.46
0500000US51685,Manassas Park city,458,17478,2620.44
0500000US51690,Martinsville city,112,12554,892.15
0500000US51700,Newport News City,719,179225,401.17
0500000US51710,Norfolk City,1548,242742,637.71
0500000US51720,Norton city,4,3981,100.48
0500000US51730,Petersburg city,332,31346,1059.15
0500000US51735,Poquoson city,20,12271,162.99
0500000US51740,Portsmouth City,686,94398,726.71
0500000US51750,Radford city,16,18249,87.68
0500000US51760,Richmond City,2415,230436,1048.01
0500000US51770,Roanoke city,582,99143,587.03
0500000US51775,Salem city,95,25301,375.48
0500000US51790,Staunton city,95,24932,381.04
0500000US51800,Suffolk City,554,92108,601.47
0500000US51810,Virginia Beach City,1821,449974,404.69
0500000US51820,Waynesboro city,123,22630,543.53
0500000US51830,Williamsburg City,78,14954,521.60
0500000US51840,Winchester city,354,28078,1260.77
0500000US53001,Adams County,222,19983,1110.94
0500000US53003,Asotin County,21,22582,92.99
0500000US53005,Benton County,2238,204390,1094.97
0500000US53007,Chelan County,514,77200,665.80
0500000US53009,Clallam County,50,77331,64.66
0500000US53011,Clark County,1033,488241,211.58
0500000US53013,Columbia County,8,3985,200.75
0500000US53015,Cowlitz County,241,110593,217.92
0500000US53017,Douglas County,348,43429,801.31
0500000US53019,Ferry County,2,7627,26.22
0500000US53021,Franklin County,2281,95222,2395.46
0500000US53023,Garfield County,0,2225,0.00
0500000US53025,Grant County,760,97733,777.63
0500000US53027,Grays Harbor County,38,75061,50.63
0500000US53029,Island County,203,85141,238.43
0500000US53031,Jefferson County,41,32221,127.25
0500000US53033,King County,11568,2252782,513.50
0500000US53035,Kitsap County,277,271473,102.04
0500000US53037,Kittitas County,165,47935,344.22
0500000US53039,Klickitat County,76,22425,338.91
0500000US53041,Lewis County,89,80707,110.28
0500000US53043,Lincoln County,4,10939,36.57
0500000US53045,Mason County,55,66768,82.38
0500000US53047,Okanogan County,179,42243,423.74
0500000US53049,Pacific County,18,22471,80.10
0500000US53051,Pend Oreille County,8,13724,58.29
0500000US53053,Pierce County,3059,904980,338.02
0500000US53055,San Juan County,20,17582,113.75
0500000US53057,Skagit County,573,129205,443.48
0500000US53059,Skamania County,22,12083,182.07
0500000US53061,Snohomish County,3859,822083,469.42
0500000US53063,Spokane County,1903,522798,364.00
0500000US53065,Stevens County,23,45723,50.30
0500000US53067,Thurston County,322,290536,110.83
0500000US53069,Wahkiakum County,5,4488,111.41
0500000US53071,Walla Walla County,204,60760,335.75
0500000US53073,Whatcom County,692,229247,301.86
0500000US53075,Whitman County,44,50104,87.82
0500000US53077,Yakima County,7934,250873,3162.56
0500000US54001,Barbour County,19,16441,115.57
0500000US54003,Berkeley County,524,119171,439.70
0500000US54005,Boone County,33,21457,153.80
0500000US54007,Braxton County,4,13957,28.66
0500000US54009,Brooke County,26,21939,118.51
0500000US54011,Cabell County,194,91945,211.00
0500000US54013,Calhoun County,4,7109,56.27
0500000US54015,Clay County,12,8508,141.04
0500000US54017,Doddridge County,0,8448,0.00
0500000US54019,Fayette County,79,42406,186.29
0500000US54021,Gilmer County,13,7823,166.18
0500000US54023,Grant County,19,11568,164.25
0500000US54025,Greenbrier County,71,34662,204.84
0500000US54027,Hampshire County,42,23175,181.23
0500000US54029,Hancock County,38,28810,131.90
0500000US54031,Hardy County,46,13776,333.91
0500000US54033,Harrison County,111,67256,165.04
0500000US54035,Jackson County,148,28576,517.92
0500000US54037,Jefferson County,254,57146,444.48
0500000US54039,Kanawha County,400,178124,224.56
0500000US54041,Lewis County,20,15907,125.73
0500000US54043,Lincoln County,9,20409,44.10
0500000US54045,Logan County,36,32019,112.43
0500000US54047,McDowell County,9,17624,51.07
0500000US54049,Marion County,102,56072,181.91
0500000US54051,Marshall County,63,30531,206.35
0500000US54053,Mason County,24,26516,90.51
0500000US54055,Mercer County,62,58758,105.52
0500000US54057,Mineral County,65,26868,241.92
0500000US54059,Mingo County,30,23424,128.07
0500000US54061,Monongalia County,492,105612,465.86
0500000US54063,Monroe County,15,13275,112.99
0500000US54065,Morgan County,20,17884,111.83
0500000US54067,Nicholas County,21,24496,85.73
0500000US54069,Ohio County,140,41411,338.07
0500000US54071,Pendleton County,16,6969,229.59
0500000US54073,Pleasants County,5,7460,67.02
0500000US54075,Pocahontas County,37,8247,448.65
0500000US54077,Preston County,95,33432,284.16
0500000US54079,Putnam County,82,56450,145.26
0500000US54081,Raleigh County,75,73361,102.23
0500000US54083,Randolph County,187,28695,651.68
0500000US54085,Ritchie County,2,9554,20.93
0500000US54087,Roane County,12,13688,87.67
0500000US54089,Summers County,2,12573,15.91
0500000US54091,Taylor County,23,16695,137.77
0500000US54093,Tucker County,6,6839,87.73
0500000US54095,Tyler County,10,8591,116.40
0500000US54097,Upshur County,23,24176,95.14
0500000US54099,Wayne County,122,39402,309.63
0500000US54101,Webster County,1,8114,12.32
0500000US54103,Wetzel County,34,15065,225.69
0500000US54105,Wirt County,6,5821,103.08
0500000US54107,Wood County,184,83518,220.31
0500000US54109,Wyoming County,7,20394,34.32
0500000US55001,Adams County,37,20220,182.99
0500000US55003,Ashland County,7,15562,44.98
0500000US55005,Barron County,43,45244,95.04
0500000US55007,Bayfield County,6,15036,39.90
0500000US55009,Brown County,3197,264542,1208.50
0500000US55011,Buffalo County,13,13031,99.76
0500000US55013,Burnett County,5,15414,32.44
0500000US55015,Calumet County,151,50089,301.46
0500000US55017,Chippewa County,132,64658,204.15
0500000US55019,Clark County,99,34774,284.70
0500000US55021,Columbia County,116,57532,201.63
0500000US55023,Crawford County,45,16131,278.97
0500000US55025,Dane County,2884,546695,527.53
0500000US55027,Dodge County,511,87839,581.75
0500000US55029,Door County,53,27668,191.56
0500000US55031,Douglas County,56,43150,129.78
0500000US55033,Dunn County,54,45368,119.03
0500000US55035,Eau Claire County,332,104646,317.26
0500000US55037,Florence County,4,4295,93.13
0500000US55039,Fond du Lac County,374,103403,361.69
0500000US55041,Forest County,48,9004,533.10
0500000US55043,Grant County,198,51439,384.92
0500000US55045,Green County,106,36960,286.80
0500000US55047,Green Lake County,42,18913,222.07
0500000US55049,Iowa County,45,23678,190.05
0500000US55051,Iron County,10,5687,175.84
0500000US55053,Jackson County,34,20643,164.71
0500000US55055,Jefferson County,352,84769,415.25
0500000US55057,Juneau County,50,26687,187.36
0500000US55059,Kenosha County,1717,169561,1012.62
0500000US55061,Kewaunee County,75,20434,367.04
0500000US55063,La Crosse County,582,118016,493.15
0500000US55065,Lafayette County,78,16665,468.05
0500000US55067,Langlade County,10,19189,52.11
0500000US55069,Lincoln County,21,27593,76.11
0500000US55071,Manitowoc County,147,78981,186.12
0500000US55073,Marathon County,268,135692,197.51
0500000US55075,Marinette County,89,40350,220.57
0500000US55077,Marquette County,49,15574,314.63
0500000US55078,Menominee County,9,4556,197.54
0500000US55079,Milwaukee County,13661,945726,1444.50
0500000US55081,Monroe County,130,46253,281.06
0500000US55083,Oconto County,78,37930,205.64
0500000US55085,Oneida County,28,35595,78.66
0500000US55087,Outagamie County,633,187885,336.91
0500000US55089,Ozaukee County,303,89221,339.61
0500000US55091,Pepin County,14,7287,192.12
0500000US55093,Pierce County,99,42754,231.56
0500000US55095,Polk County,68,43783,155.31
0500000US55097,Portage County,234,70772,330.64
0500000US55099,Price County,8,13351,59.92
0500000US55101,Racine County,2326,196311,1184.86
0500000US55103,Richland County,16,17252,92.74
0500000US55105,Rock County,1023,163354,626.25
